url,is_phishing
https://secure-login-verify-349.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-263.cfd/claim-rewards/verify-account,1
https://secure-login-free-648.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-773.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-556.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-456.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-666.cfd/claim-rewards/verify-account,1
https://secure-login-win-191.cfd/claim-rewards/verify-account,1
https://secure-login-win-874.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-873.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-877.cfd/claim-rewards/verify-account,1
https://secure-login-win-314.cfd/claim-rewards/verify-account,1
https://secure-login-discount-122.cfd/claim-rewards/verify-account,1
https://secure-login-verify-154.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-192.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-424.cfd/claim-rewards/verify-account,1
https://secure-login-verify-384.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-697.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-353.cfd/claim-rewards/verify-account,1
https://secure-login-win-625.cfd/claim-rewards/verify-account,1
https://secure-login-free-536.cfd/claim-rewards/verify-account,1
https://secure-login-verify-213.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-298.cfd/claim-rewards/verify-account,1
https://secure-login-win-257.cfd/claim-rewards/verify-account,1
https://secure-login-verify-335.cfd/claim-rewards/verify-account,1
https://secure-login-free-917.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-255.cfd/claim-rewards/verify-account,1
https://secure-login-free-505.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-497.cfd/claim-rewards/verify-account,1
https://secure-login-verify-727.cfd/claim-rewards/verify-account,1
https://secure-login-win-173.cfd/claim-rewards/verify-account,1
https://secure-login-win-410.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-857.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-584.cfd/claim-rewards/verify-account,1
https://secure-login-free-572.cfd/claim-rewards/verify-account,1
https://secure-login-discount-799.cfd/claim-rewards/verify-account,1
https://secure-login-discount-928.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-518.cfd/claim-rewards/verify-account,1
https://secure-login-verify-537.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-736.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-492.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-584.cfd/claim-rewards/verify-account,1
https://secure-login-verify-204.cfd/claim-rewards/verify-account,1
https://secure-login-win-742.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-226.cfd/claim-rewards/verify-account,1
https://secure-login-free-113.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-373.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-210.cfd/claim-rewards/verify-account,1
https://secure-login-verify-971.cfd/claim-rewards/verify-account,1
https://secure-login-verify-754.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-218.cfd/claim-rewards/verify-account,1
https://secure-login-free-253.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-746.cfd/claim-rewards/verify-account,1
https://secure-login-discount-787.cfd/claim-rewards/verify-account,1
https://secure-login-discount-996.cfd/claim-rewards/verify-account,1
https://secure-login-free-345.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-284.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-620.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-448.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-962.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-850.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-320.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-905.cfd/claim-rewards/verify-account,1
https://secure-login-free-421.cfd/claim-rewards/verify-account,1
https://secure-login-win-539.cfd/claim-rewards/verify-account,1
https://secure-login-free-938.cfd/claim-rewards/verify-account,1
https://secure-login-win-479.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-396.cfd/claim-rewards/verify-account,1
https://secure-login-verify-235.cfd/claim-rewards/verify-account,1
https://secure-login-verify-291.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-767.cfd/claim-rewards/verify-account,1
https://secure-login-free-785.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-798.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-403.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-385.cfd/claim-rewards/verify-account,1
https://secure-login-discount-345.cfd/claim-rewards/verify-account,1
https://secure-login-verify-425.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-966.cfd/claim-rewards/verify-account,1
https://secure-login-verify-354.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-733.cfd/claim-rewards/verify-account,1
https://secure-login-win-308.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-598.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-960.cfd/claim-rewards/verify-account,1
https://secure-login-discount-590.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-156.cfd/claim-rewards/verify-account,1
https://secure-login-win-366.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-341.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-925.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-432.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-118.cfd/claim-rewards/verify-account,1
https://secure-login-verify-538.cfd/claim-rewards/verify-account,1
https://secure-login-verify-379.cfd/claim-rewards/verify-account,1
https://secure-login-verify-216.cfd/claim-rewards/verify-account,1
https://secure-login-verify-243.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-158.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-590.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-101.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-454.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-850.cfd/claim-rewards/verify-account,1
https://secure-login-verify-211.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-226.cfd/claim-rewards/verify-account,1
https://secure-login-discount-673.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-546.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-441.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-467.cfd/claim-rewards/verify-account,1
https://secure-login-verify-823.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-105.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-456.cfd/claim-rewards/verify-account,1
https://secure-login-discount-656.cfd/claim-rewards/verify-account,1
https://secure-login-win-895.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-914.cfd/claim-rewards/verify-account,1
https://secure-login-free-714.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-825.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-965.cfd/claim-rewards/verify-account,1
https://secure-login-free-521.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-342.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-110.cfd/claim-rewards/verify-account,1
https://secure-login-discount-636.cfd/claim-rewards/verify-account,1
https://secure-login-win-624.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-852.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-525.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-483.cfd/claim-rewards/verify-account,1
https://secure-login-free-313.cfd/claim-rewards/verify-account,1
https://secure-login-verify-197.cfd/claim-rewards/verify-account,1
https://secure-login-verify-910.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-259.cfd/claim-rewards/verify-account,1
https://secure-login-win-235.cfd/claim-rewards/verify-account,1
https://secure-login-win-446.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-848.cfd/claim-rewards/verify-account,1
https://secure-login-win-535.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-852.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-615.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-459.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-322.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-324.cfd/claim-rewards/verify-account,1
https://secure-login-win-522.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-559.cfd/claim-rewards/verify-account,1
https://secure-login-verify-248.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-973.cfd/claim-rewards/verify-account,1
https://secure-login-discount-551.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-105.cfd/claim-rewards/verify-account,1
https://secure-login-verify-387.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-787.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-405.cfd/claim-rewards/verify-account,1
https://secure-login-discount-908.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-363.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-769.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-543.cfd/claim-rewards/verify-account,1
https://secure-login-free-266.cfd/claim-rewards/verify-account,1
https://secure-login-free-709.cfd/claim-rewards/verify-account,1
https://secure-login-free-247.cfd/claim-rewards/verify-account,1
https://secure-login-verify-439.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-466.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-390.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-459.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-312.cfd/claim-rewards/verify-account,1
https://secure-login-win-198.cfd/claim-rewards/verify-account,1
https://secure-login-discount-138.cfd/claim-rewards/verify-account,1
https://secure-login-discount-596.cfd/claim-rewards/verify-account,1
https://secure-login-verify-262.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-754.cfd/claim-rewards/verify-account,1
https://secure-login-win-723.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-560.cfd/claim-rewards/verify-account,1
https://secure-login-win-559.cfd/claim-rewards/verify-account,1
https://secure-login-verify-853.cfd/claim-rewards/verify-account,1
https://secure-login-win-720.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-807.cfd/claim-rewards/verify-account,1
https://secure-login-discount-584.cfd/claim-rewards/verify-account,1
https://secure-login-win-898.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-895.cfd/claim-rewards/verify-account,1
https://secure-login-free-788.cfd/claim-rewards/verify-account,1
https://secure-login-win-149.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-134.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-296.cfd/claim-rewards/verify-account,1
https://secure-login-win-395.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-220.cfd/claim-rewards/verify-account,1
https://secure-login-free-362.cfd/claim-rewards/verify-account,1
https://secure-login-discount-118.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-958.cfd/claim-rewards/verify-account,1
https://secure-login-verify-618.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-216.cfd/claim-rewards/verify-account,1
https://secure-login-win-343.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-305.cfd/claim-rewards/verify-account,1
https://secure-login-verify-476.cfd/claim-rewards/verify-account,1
https://secure-login-discount-597.cfd/claim-rewards/verify-account,1
https://secure-login-verify-244.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-469.cfd/claim-rewards/verify-account,1
https://secure-login-verify-810.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-586.cfd/claim-rewards/verify-account,1
https://secure-login-win-803.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-868.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-774.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-489.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-490.cfd/claim-rewards/verify-account,1
https://secure-login-win-126.cfd/claim-rewards/verify-account,1
https://secure-login-verify-847.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-487.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-521.cfd/claim-rewards/verify-account,1
https://secure-login-win-737.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-807.cfd/claim-rewards/verify-account,1
https://secure-login-discount-843.cfd/claim-rewards/verify-account,1
https://secure-login-discount-504.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-267.cfd/claim-rewards/verify-account,1
https://secure-login-discount-725.cfd/claim-rewards/verify-account,1
https://secure-login-verify-976.cfd/claim-rewards/verify-account,1
https://secure-login-discount-319.cfd/claim-rewards/verify-account,1
https://secure-login-free-720.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-343.cfd/claim-rewards/verify-account,1
https://secure-login-verify-201.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-848.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-933.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-600.cfd/claim-rewards/verify-account,1
https://secure-login-verify-608.cfd/claim-rewards/verify-account,1
https://secure-login-free-264.cfd/claim-rewards/verify-account,1
https://secure-login-verify-350.cfd/claim-rewards/verify-account,1
https://secure-login-verify-969.cfd/claim-rewards/verify-account,1
https://secure-login-free-872.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-840.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-833.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-496.cfd/claim-rewards/verify-account,1
https://secure-login-win-295.cfd/claim-rewards/verify-account,1
https://secure-login-free-191.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-119.cfd/claim-rewards/verify-account,1
https://secure-login-verify-593.cfd/claim-rewards/verify-account,1
https://secure-login-win-253.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-384.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-274.cfd/claim-rewards/verify-account,1
https://secure-login-discount-903.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-400.cfd/claim-rewards/verify-account,1
https://secure-login-discount-365.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-309.cfd/claim-rewards/verify-account,1
https://secure-login-discount-638.cfd/claim-rewards/verify-account,1
https://secure-login-discount-903.cfd/claim-rewards/verify-account,1
https://secure-login-discount-760.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-501.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-196.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-471.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-298.cfd/claim-rewards/verify-account,1
https://secure-login-discount-538.cfd/claim-rewards/verify-account,1
https://secure-login-discount-694.cfd/claim-rewards/verify-account,1
https://secure-login-verify-312.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-559.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-938.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-838.cfd/claim-rewards/verify-account,1
https://secure-login-discount-922.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-873.cfd/claim-rewards/verify-account,1
https://secure-login-verify-140.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-619.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-823.cfd/claim-rewards/verify-account,1
https://secure-login-verify-547.cfd/claim-rewards/verify-account,1
https://secure-login-win-690.cfd/claim-rewards/verify-account,1
https://secure-login-verify-763.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-358.cfd/claim-rewards/verify-account,1
https://secure-login-free-574.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-912.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-529.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-434.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-914.cfd/claim-rewards/verify-account,1
https://secure-login-win-683.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-809.cfd/claim-rewards/verify-account,1
https://secure-login-free-132.cfd/claim-rewards/verify-account,1
https://secure-login-free-988.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-450.cfd/claim-rewards/verify-account,1
https://secure-login-verify-828.cfd/claim-rewards/verify-account,1
https://secure-login-discount-918.cfd/claim-rewards/verify-account,1
https://secure-login-free-256.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-728.cfd/claim-rewards/verify-account,1
https://secure-login-verify-324.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-893.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-741.cfd/claim-rewards/verify-account,1
https://secure-login-verify-556.cfd/claim-rewards/verify-account,1
https://secure-login-discount-580.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-807.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-621.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-713.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-166.cfd/claim-rewards/verify-account,1
https://secure-login-discount-598.cfd/claim-rewards/verify-account,1
https://secure-login-free-934.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-279.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-645.cfd/claim-rewards/verify-account,1
https://secure-login-discount-639.cfd/claim-rewards/verify-account,1
https://secure-login-discount-744.cfd/claim-rewards/verify-account,1
https://secure-login-discount-515.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-833.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-357.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-311.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-975.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-628.cfd/claim-rewards/verify-account,1
https://secure-login-win-644.cfd/claim-rewards/verify-account,1
https://secure-login-win-455.cfd/claim-rewards/verify-account,1
https://secure-login-free-810.cfd/claim-rewards/verify-account,1
https://secure-login-verify-225.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-385.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-372.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-109.cfd/claim-rewards/verify-account,1
https://secure-login-discount-570.cfd/claim-rewards/verify-account,1
https://secure-login-win-326.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-467.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-351.cfd/claim-rewards/verify-account,1
https://secure-login-verify-556.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-660.cfd/claim-rewards/verify-account,1
https://secure-login-win-356.cfd/claim-rewards/verify-account,1
https://secure-login-win-390.cfd/claim-rewards/verify-account,1
https://secure-login-win-276.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-642.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-239.cfd/claim-rewards/verify-account,1
https://secure-login-verify-535.cfd/claim-rewards/verify-account,1
https://secure-login-free-841.cfd/claim-rewards/verify-account,1
https://secure-login-free-380.cfd/claim-rewards/verify-account,1
https://secure-login-free-826.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-307.cfd/claim-rewards/verify-account,1
https://secure-login-free-419.cfd/claim-rewards/verify-account,1
https://secure-login-free-419.cfd/claim-rewards/verify-account,1
https://secure-login-win-951.cfd/claim-rewards/verify-account,1
https://secure-login-discount-623.cfd/claim-rewards/verify-account,1
https://secure-login-discount-966.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-951.cfd/claim-rewards/verify-account,1
https://secure-login-lottery-937.cfd/claim-rewards/verify-account,1
https://secure-login-win-977.cfd/claim-rewards/verify-account,1
https://secure-login-win-330.cfd/claim-rewards/verify-account,1
https://secure-login-free-364.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-212.cfd/claim-rewards/verify-account,1
https://secure-login-kyc-982.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-641.cfd/claim-rewards/verify-account,1
https://secure-login-free-573.cfd/claim-rewards/verify-account,1
https://secure-login-sbi-115.cfd/claim-rewards/verify-account,1
https://secure-login-paytm-231.cfd/claim-rewards/verify-account,1
https://secure-login-discount-320.cfd/claim-rewards/verify-account,1
